ADDA,05-Jun-2020,39,64,32,59,0
KYX,05-Jun-2020,57.97,60.9,57.97,59.31,0
LOWA,05-Jun-2020,0.01,0.01,0.01,0.01,0
LOWC,05-Jun-2020,1,1,1,1,0
LOWD,05-Jun-2020,0.01,0.01,0.01,0.01,0
LOWE,05-Jun-2020,65,65,65,65,0
LOWN,05-Jun-2020,0.01,0.01,0.01,0.01,0
LOWQ,05-Jun-2020,1,1,1,1,0
LOWS,05-Jun-2020,3,3,3,3,0
LOWU,05-Jun-2020,46,46,46,46,0
LOWV,05-Jun-2020,1,1,1,1,0
M1DA,05-Jun-2020,53,53,53,53,18600
M1DB,05-Jun-2020,23,23,23,23,2800
M1DC,05-Jun-2020,1210,1210,1210,1210,193700
M1DE,05-Jun-2020,1324,1324,1324,1324,195000
M1DF,05-Jun-2020,54,54,54,54,6000
M1DG,05-Jun-2020,706,706,706,706,98200
M1DH,05-Jun-2020,1885,1885,1885,1885,365900
M1DI,05-Jun-2020,66,66,66,66,7200
M1DJ,05-Jun-2020,16,16,16,16,2800
M1DK,05-Jun-2020,51,51,51,51,7100
M1DL,05-Jun-2020,637,637,637,637,306800
M1DM,05-Jun-2020,11,11,11,11,3300
M1DN,05-Jun-2020,1410,1410,1410,1410,190700
M1DO,05-Jun-2020,71,71,71,71,10000
M1DP,05-Jun-2020,364,364,364,364,49800
M1DQ,05-Jun-2020,1059,1059,1059,1059,260800
M1DR,05-Jun-2020,24,24,24,24,3100
M1DS,05-Jun-2020,30,30,30,30,6100
M1DT,05-Jun-2020,25,25,25,25,2600
M1DU,05-Jun-2020,345,345,345,345,257300
M1DV,05-Jun-2020,2177,2177,2177,2177,415400
M1DW,05-Jun-2020,17,17,17,17,2600
M1DX,05-Jun-2020,2522,2522,2522,2522,470100
M1DY,05-Jun-2020,47,47,47,47,6300
M1DZ,05-Jun-2020,1890,1890,1890,1890,283500
M1HA,05-Jun-2020,58,58,58,58,18600
M1HB,05-Jun-2020,24,24,24,24,2800
M1HC,05-Jun-2020,1236,1236,1236,1236,193700
M1HE,05-Jun-2020,1467,1467,1467,1467,195000
M1HF,05-Jun-2020,55,55,55,55,6000
M1HG,05-Jun-2020,722,722,722,722,98200
M1HH,05-Jun-2020,1931,1931,1931,1931,365900
M1HI,05-Jun-2020,66,66,66,66,7200
M1HJ,05-Jun-2020,16,16,16,16,2800
M1HK,05-Jun-2020,52,52,52,52,7100
M1HL,05-Jun-2020,676,676,676,676,306800
M1HM,05-Jun-2020,12,12,12,12,3300
M1HN,05-Jun-2020,1432,1432,1432,1432,190700
M1HO,05-Jun-2020,73,73,73,73,10000
M1HP,05-Jun-2020,372,372,372,372,49800
M1HQ,05-Jun-2020,1117,1117,1117,1117,260800
M1HR,05-Jun-2020,24,24,24,24,3100
M1HS,05-Jun-2020,33,33,33,33,6100
M1HT,05-Jun-2020,25,25,25,25,2600
M1HU,05-Jun-2020,358,358,358,358,257300
M1HV,05-Jun-2020,2249,2249,2249,2249,415400
M1HW,05-Jun-2020,18,18,18,18,2600
M1HX,05-Jun-2020,2607,2607,2607,2607,470100
M1HY,05-Jun-2020,47,47,47,47,6300
M1HZ,05-Jun-2020,1931,1931,1931,1931,283500
M1LA,05-Jun-2020,5,5,5,5,18600
M1LB,05-Jun-2020,1,1,1,1,2800
M1LC,05-Jun-2020,26,26,26,26,193700
M1LE,05-Jun-2020,143,143,143,143,195000
M1LF,05-Jun-2020,1,1,1,1,6000
M1LG,05-Jun-2020,16,16,16,16,98200
M1LH,05-Jun-2020,46,46,46,46,365900
M1LI,05-Jun-2020,0.01,0.01,0.01,0.01,7200
M1LJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M1LK,05-Jun-2020,1,1,1,1,7100
M1LL,05-Jun-2020,39,39,39,39,306800
M1LM,05-Jun-2020,1,1,1,1,3300
M1LN,05-Jun-2020,22,22,22,22,190700
M1LO,05-Jun-2020,2,2,2,2,10000
M1LP,05-Jun-2020,8,8,8,8,49800
M1LQ,05-Jun-2020,58,58,58,58,260800
M1LR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
M1LS,05-Jun-2020,3,3,3,3,6100
M1LT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M1LU,05-Jun-2020,13,13,13,13,257300
M1LV,05-Jun-2020,72,72,72,72,415400
M1LW,05-Jun-2020,1,1,1,1,2600
M1LX,05-Jun-2020,85,85,85,85,470100
M1LY,05-Jun-2020,0.01,0.01,0.01,0.01,6300
M1LZ,05-Jun-2020,41,41,41,41,283500
M3DA,05-Jun-2020,16,16,16,16,18600
M3DB,05-Jun-2020,19,19,19,19,2800
M3DC,05-Jun-2020,532,532,532,532,193700
M3DE,05-Jun-2020,811,811,811,811,195000
M3DF,05-Jun-2020,35,35,35,35,6000
M3DG,05-Jun-2020,418,418,418,418,98200
M3DH,05-Jun-2020,986,986,986,986,365900
M3DI,05-Jun-2020,49,49,49,49,7200
M3DJ,05-Jun-2020,1,1,1,1,2800
M3DK,05-Jun-2020,43,43,43,43,7100
M3DL,05-Jun-2020,191,191,191,191,306800
M3DM,05-Jun-2020,5,5,5,5,3300
M3DN,05-Jun-2020,634,634,634,634,190700
M3DO,05-Jun-2020,50,50,50,50,10000
M3DP,05-Jun-2020,232,232,232,232,49800
M3DQ,05-Jun-2020,527,527,527,527,260800
M3DR,05-Jun-2020,3,3,3,3,3100
M3DS,05-Jun-2020,26,26,26,26,6100
M3DT,05-Jun-2020,12,12,12,12,2600
M3DU,05-Jun-2020,102,102,102,102,257300
M3DV,05-Jun-2020,1075,1075,1075,1075,415400
M3DW,05-Jun-2020,11,11,11,11,2600
M3DX,05-Jun-2020,1177,1177,1177,1177,470100
M3DY,05-Jun-2020,28,28,28,28,6300
M3DZ,05-Jun-2020,939,939,939,939,283500
M3HA,05-Jun-2020,16,16,16,16,18600
M3HB,05-Jun-2020,19,19,19,19,2800
M3HC,05-Jun-2020,533,533,533,533,193700
M3HE,05-Jun-2020,885,885,885,885,195000
M3HF,05-Jun-2020,35,35,35,35,6000
M3HG,05-Jun-2020,418,418,418,418,98200
M3HH,05-Jun-2020,987,987,987,987,365900
M3HI,05-Jun-2020,49,49,49,49,7200
M3HJ,05-Jun-2020,1,1,1,1,2800
M3HK,05-Jun-2020,43,43,43,43,7100
M3HL,05-Jun-2020,194,194,194,194,306800
M3HM,05-Jun-2020,5,5,5,5,3300
M3HN,05-Jun-2020,634,634,634,634,190700
M3HO,05-Jun-2020,50,50,50,50,10000
M3HP,05-Jun-2020,232,232,232,232,49800
M3HQ,05-Jun-2020,531,531,531,531,260800
M3HR,05-Jun-2020,3,3,3,3,3100
M3HS,05-Jun-2020,26,26,26,26,6100
M3HT,05-Jun-2020,12,12,12,12,2600
M3HU,05-Jun-2020,105,105,105,105,257300
M3HV,05-Jun-2020,1076,1076,1076,1076,415400
M3HW,05-Jun-2020,11,11,11,11,2600
M3HX,05-Jun-2020,1181,1181,1181,1181,470100
M3HY,05-Jun-2020,28,28,28,28,6300
M3HZ,05-Jun-2020,940,940,940,940,283500
M3LA,05-Jun-2020,0.01,0.01,0.01,0.01,18600
M3LB,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M3LC,05-Jun-2020,1,1,1,1,193700
M3LE,05-Jun-2020,74,74,74,74,195000
M3LF,05-Jun-2020,0.01,0.01,0.01,0.01,6000
M3LG,05-Jun-2020,0.01,0.01,0.01,0.01,98200
M3LH,05-Jun-2020,1,1,1,1,365900
M3LI,05-Jun-2020,0.01,0.01,0.01,0.01,7200
M3LJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M3LK,05-Jun-2020,0.01,0.01,0.01,0.01,7100
M3LL,05-Jun-2020,3,3,3,3,306800
M3LM,05-Jun-2020,0.01,0.01,0.01,0.01,3300
M3LN,05-Jun-2020,0.01,0.01,0.01,0.01,190700
M3LO,05-Jun-2020,0.01,0.01,0.01,0.01,10000
M3LP,05-Jun-2020,0.01,0.01,0.01,0.01,49800
M3LQ,05-Jun-2020,4,4,4,4,260800
M3LR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
M3LS,05-Jun-2020,0.01,0.01,0.01,0.01,6100
M3LT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M3LU,05-Jun-2020,3,3,3,3,257300
M3LV,05-Jun-2020,1,1,1,1,415400
M3LW,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M3LX,05-Jun-2020,4,4,4,4,470100
M3LY,05-Jun-2020,0.01,0.01,0.01,0.01,6300
M3LZ,05-Jun-2020,1,1,1,1,283500
M5DA,05-Jun-2020,53,53,53,53,18600
M5DB,05-Jun-2020,23,23,23,23,2800
M5DC,05-Jun-2020,1380,1380,1380,1380,193700
M5DE,05-Jun-2020,1261,1261,1261,1261,195000
M5DF,05-Jun-2020,50,50,50,50,6000
M5DG,05-Jun-2020,650,650,650,650,98200
M5DH,05-Jun-2020,1928,1928,1928,1928,365900
M5DI,05-Jun-2020,66,66,66,66,7200
M5DJ,05-Jun-2020,18,18,18,18,2800
M5DK,05-Jun-2020,43,43,43,43,7100
M5DL,05-Jun-2020,830,830,830,830,306800
M5DM,05-Jun-2020,3,3,3,3,3300
M5DN,05-Jun-2020,1462,1462,1462,1462,190700
M5DO,05-Jun-2020,66,66,66,66,10000
M5DP,05-Jun-2020,336,336,336,336,49800
M5DQ,05-Jun-2020,1243,1243,1243,1243,260800
M5DR,05-Jun-2020,22,22,22,22,3100
M5DS,05-Jun-2020,25,25,25,25,6100
M5DT,05-Jun-2020,25,25,25,25,2600
M5DU,05-Jun-2020,482,482,482,482,257300
M5DV,05-Jun-2020,2276,2276,2276,2276,415400
M5DW,05-Jun-2020,13,13,13,13,2600
M5DX,05-Jun-2020,2758,2758,2758,2758,470100
M5DY,05-Jun-2020,48,48,48,48,6300
M5DZ,05-Jun-2020,1992,1992,1992,1992,283500
M5HA,05-Jun-2020,90,90,90,90,18600
M5HB,05-Jun-2020,25,25,25,25,2800
M5HC,05-Jun-2020,1509,1509,1509,1509,193700
M5HE,05-Jun-2020,1516,1516,1516,1516,195000
M5HF,05-Jun-2020,55,55,55,55,6000
M5HG,05-Jun-2020,761,761,761,761,98200
M5HH,05-Jun-2020,2206,2206,2206,2206,365900
M5HI,05-Jun-2020,68,68,68,68,7200
M5HJ,05-Jun-2020,18,18,18,18,2800
M5HK,05-Jun-2020,55,55,55,55,7100
M5HL,05-Jun-2020,1019,1019,1019,1019,306800
M5HM,05-Jun-2020,13,13,13,13,3300
M5HN,05-Jun-2020,1577,1577,1577,1577,190700
M5HO,05-Jun-2020,78,78,78,78,10000
M5HP,05-Jun-2020,390,390,390,390,49800
M5HQ,05-Jun-2020,1558,1558,1558,1558,260800
M5HR,05-Jun-2020,24,24,24,24,3100
M5HS,05-Jun-2020,38,38,38,38,6100
M5HT,05-Jun-2020,25,25,25,25,2600
M5HU,05-Jun-2020,557,557,557,557,257300
M5HV,05-Jun-2020,2668,2668,2668,2668,415400
M5HW,05-Jun-2020,18,18,18,18,2600
M5HX,05-Jun-2020,3225,3225,3225,3225,470100
M5HY,05-Jun-2020,51,51,51,51,6300
M5HZ,05-Jun-2020,2226,2226,2226,2226,283500
M5LA,05-Jun-2020,37,37,37,37,18600
M5LB,05-Jun-2020,2,2,2,2,2800
M5LC,05-Jun-2020,129,129,129,129,193700
M5LE,05-Jun-2020,255,255,255,255,195000
M5LF,05-Jun-2020,5,5,5,5,6000
M5LG,05-Jun-2020,111,111,111,111,98200
M5LH,05-Jun-2020,278,278,278,278,365900
M5LI,05-Jun-2020,2,2,2,2,7200
M5LJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M5LK,05-Jun-2020,12,12,12,12,7100
M5LL,05-Jun-2020,189,189,189,189,306800
M5LM,05-Jun-2020,10,10,10,10,3300
M5LN,05-Jun-2020,115,115,115,115,190700
M5LO,05-Jun-2020,12,12,12,12,10000
M5LP,05-Jun-2020,54,54,54,54,49800
M5LQ,05-Jun-2020,315,315,315,315,260800
M5LR,05-Jun-2020,2,2,2,2,3100
M5LS,05-Jun-2020,13,13,13,13,6100
M5LT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M5LU,05-Jun-2020,75,75,75,75,257300
M5LV,05-Jun-2020,392,392,392,392,415400
M5LW,05-Jun-2020,5,5,5,5,2600
M5LX,05-Jun-2020,467,467,467,467,470100
M5LY,05-Jun-2020,3,3,3,3,6300
M5LZ,05-Jun-2020,234,234,234,234,283500
M6DA,05-Jun-2020,4,4,4,4,18600
M6DB,05-Jun-2020,1,1,1,1,2800
M6DC,05-Jun-2020,80,80,80,80,193700
M6DE,05-Jun-2020,25,25,25,25,195000
M6DF,05-Jun-2020,2,2,2,2,6000
M6DG,05-Jun-2020,49,49,49,49,98200
M6DH,05-Jun-2020,150,150,150,150,365900
M6DI,05-Jun-2020,7,7,7,7,7200
M6DJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M6DK,05-Jun-2020,9,9,9,9,7100
M6DL,05-Jun-2020,31,31,31,31,306800
M6DM,05-Jun-2020,1,1,1,1,3300
M6DN,05-Jun-2020,60,60,60,60,190700
M6DO,05-Jun-2020,7,7,7,7,10000
M6DP,05-Jun-2020,30,30,30,30,49800
M6DQ,05-Jun-2020,117,117,117,117,260800
M6DR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
M6DS,05-Jun-2020,8,8,8,8,6100
M6DT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M6DU,05-Jun-2020,13,13,13,13,257300
M6DV,05-Jun-2020,168,168,168,168,415400
M6DW,05-Jun-2020,1,1,1,1,2600
M6DX,05-Jun-2020,181,181,181,181,470100
M6DY,05-Jun-2020,1,1,1,1,6300
M6DZ,05-Jun-2020,128,128,128,128,283500
M6HA,05-Jun-2020,4,4,4,4,18600
M6HB,05-Jun-2020,1,1,1,1,2800
M6HC,05-Jun-2020,81,81,81,81,193700
M6HE,05-Jun-2020,83,83,83,83,195000
M6HF,05-Jun-2020,2,2,2,2,6000
M6HG,05-Jun-2020,49,49,49,49,98200
M6HH,05-Jun-2020,151,151,151,151,365900
M6HI,05-Jun-2020,7,7,7,7,7200
M6HJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M6HK,05-Jun-2020,9,9,9,9,7100
M6HL,05-Jun-2020,33,33,33,33,306800
M6HM,05-Jun-2020,1,1,1,1,3300
M6HN,05-Jun-2020,60,60,60,60,190700
M6HO,05-Jun-2020,7,7,7,7,10000
M6HP,05-Jun-2020,30,30,30,30,49800
M6HQ,05-Jun-2020,120,120,120,120,260800
M6HR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
M6HS,05-Jun-2020,8,8,8,8,6100
M6HT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M6HU,05-Jun-2020,15,15,15,15,257300
M6HV,05-Jun-2020,169,169,169,169,415400
M6HW,05-Jun-2020,1,1,1,1,2600
M6HX,05-Jun-2020,184,184,184,184,470100
M6HY,05-Jun-2020,1,1,1,1,6300
M6HZ,05-Jun-2020,129,129,129,129,283500
M6LA,05-Jun-2020,0.01,0.01,0.01,0.01,18600
M6LB,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M6LC,05-Jun-2020,1,1,1,1,193700
M6LE,05-Jun-2020,58,58,58,58,195000
M6LF,05-Jun-2020,0.01,0.01,0.01,0.01,6000
M6LG,05-Jun-2020,0.01,0.01,0.01,0.01,98200
M6LH,05-Jun-2020,1,1,1,1,365900
M6LI,05-Jun-2020,0.01,0.01,0.01,0.01,7200
M6LJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
M6LK,05-Jun-2020,0.01,0.01,0.01,0.01,7100
M6LL,05-Jun-2020,2,2,2,2,306800
M6LM,05-Jun-2020,0.01,0.01,0.01,0.01,3300
M6LN,05-Jun-2020,0.01,0.01,0.01,0.01,190700
M6LO,05-Jun-2020,0.01,0.01,0.01,0.01,10000
M6LP,05-Jun-2020,0.01,0.01,0.01,0.01,49800
M6LQ,05-Jun-2020,3,3,3,3,260800
M6LR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
M6LS,05-Jun-2020,0.01,0.01,0.01,0.01,6100
M6LT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M6LU,05-Jun-2020,2,2,2,2,257300
M6LV,05-Jun-2020,1,1,1,1,415400
M6LW,05-Jun-2020,0.01,0.01,0.01,0.01,2600
M6LX,05-Jun-2020,3,3,3,3,470100
M6LY,05-Jun-2020,0.01,0.01,0.01,0.01,6300
M6LZ,05-Jun-2020,1,1,1,1,283500
MADA,05-Jun-2020,2,2,2,2,18600
MADB,05-Jun-2020,1,1,1,1,2800
MADC,05-Jun-2020,56,56,56,56,193700
MADE,05-Jun-2020,19,19,19,19,195000
MADF,05-Jun-2020,2,2,2,2,6000
MADG,05-Jun-2020,37,37,37,37,98200
MADH,05-Jun-2020,113,113,113,113,365900
MADI,05-Jun-2020,4,4,4,4,7200
MADJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
MADK,05-Jun-2020,9,9,9,9,7100
MADL,05-Jun-2020,14,14,14,14,306800
MADM,05-Jun-2020,0.01,0.01,0.01,0.01,3300
MADN,05-Jun-2020,46,46,46,46,190700
MADO,05-Jun-2020,6,6,6,6,10000
MADP,05-Jun-2020,24,24,24,24,49800
MADQ,05-Jun-2020,79,79,79,79,260800
MADR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
MADS,05-Jun-2020,6,6,6,6,6100
MADT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
MADU,05-Jun-2020,10,10,10,10,257300
MADV,05-Jun-2020,117,117,117,117,415400
MADW,05-Jun-2020,1,1,1,1,2600
MADX,05-Jun-2020,127,127,127,127,470100
MADY,05-Jun-2020,1,1,1,1,6300
MADZ,05-Jun-2020,93,93,93,93,283500
MAHA,05-Jun-2020,2,2,2,2,18600
MAHB,05-Jun-2020,1,1,1,1,2800
MAHC,05-Jun-2020,56,56,56,56,193700
MAHE,05-Jun-2020,76,76,76,76,195000
MAHF,05-Jun-2020,2,2,2,2,6000
MAHG,05-Jun-2020,37,37,37,37,98200
MAHH,05-Jun-2020,113,113,113,113,365900
MAHI,05-Jun-2020,4,4,4,4,7200
MAHJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
MAHK,05-Jun-2020,9,9,9,9,7100
MAHL,05-Jun-2020,15,15,15,15,306800
MAHM,05-Jun-2020,0.01,0.01,0.01,0.01,3300
MAHN,05-Jun-2020,46,46,46,46,190700
MAHO,05-Jun-2020,6,6,6,6,10000
MAHP,05-Jun-2020,24,24,24,24,49800
MAHQ,05-Jun-2020,80,80,80,80,260800
MAHR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
MAHS,05-Jun-2020,6,6,6,6,6100
MAHT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
MAHU,05-Jun-2020,11,11,11,11,257300
MAHV,05-Jun-2020,117,117,117,117,415400
MAHW,05-Jun-2020,1,1,1,1,2600
MAHX,05-Jun-2020,128,128,128,128,470100
MAHY,05-Jun-2020,1,1,1,1,6300
MAHZ,05-Jun-2020,93,93,93,93,283500
MALA,05-Jun-2020,0.01,0.01,0.01,0.01,18600
MALB,05-Jun-2020,0.01,0.01,0.01,0.01,2800
MALC,05-Jun-2020,0.01,0.01,0.01,0.01,193700
MALE,05-Jun-2020,57,57,57,57,195000
MALF,05-Jun-2020,0.01,0.01,0.01,0.01,6000
MALG,05-Jun-2020,0.01,0.01,0.01,0.01,98200
MALH,05-Jun-2020,0.01,0.01,0.01,0.01,365900
MALI,05-Jun-2020,0.01,0.01,0.01,0.01,7200
MALJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
MALK,05-Jun-2020,0.01,0.01,0.01,0.01,7100
MALL,05-Jun-2020,1,1,1,1,306800
MALM,05-Jun-2020,0.01,0.01,0.01,0.01,3300
MALN,05-Jun-2020,0.01,0.01,0.01,0.01,190700
MALO,05-Jun-2020,0.01,0.01,0.01,0.01,10000
MALP,05-Jun-2020,0.01,0.01,0.01,0.01,49800
MALQ,05-Jun-2020,1,1,1,1,260800
MALR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
MALS,05-Jun-2020,0.01,0.01,0.01,0.01,6100
MALT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
MALU,05-Jun-2020,1,1,1,1,257300
MALV,05-Jun-2020,0.01,0.01,0.01,0.01,415400
MALW,05-Jun-2020,0.01,0.01,0.01,0.01,2600
MALX,05-Jun-2020,1,1,1,1,470100
MALY,05-Jun-2020,0.01,0.01,0.01,0.01,6300
MALZ,05-Jun-2020,0.01,0.01,0.01,0.01,283500
MMFD,05-Jun-2020,83.69,84.54,80.11,80.92,0
MMFI,05-Jun-2020,92.7,92.89,92.1,92.34,0
MMOF,05-Jun-2020,50.06,51.69,48.81,49.01,0
MMOH,05-Jun-2020,70.19,72.87,69.38,69.51,0
MMTH,05-Jun-2020,45.75,46.97,44.32,44.68,0
MMTW,05-Jun-2020,88.42,88.63,87.33,87.53,0
MNFD,05-Jun-2020,74.17,74.17,73.81,73.81,0
MNFI,05-Jun-2020,91.06,91.06,90.58,90.61,0
MNOF,05-Jun-2020,41.84,41.9,41.52,41.55,0
MNOH,05-Jun-2020,57.74,57.74,57.36,57.39,0
MNTH,05-Jun-2020,39.38,39.43,39.11,39.14,0
MNTW,05-Jun-2020,86,86,85.53,85.55,0
MOFD,05-Jun-2020,51.97,51.97,51.64,51.7,0
MOFI,05-Jun-2020,86.51,86.51,86.04,86.07,0
MOOF,05-Jun-2020,34.4,34.46,34.28,34.31,0
MOOH,05-Jun-2020,42.18,42.29,42.05,42.08,0
MOTH,05-Jun-2020,33.55,33.62,33.33,33.36,0
MOTW,05-Jun-2020,81.83,81.83,81.25,81.28,0
MPFD,05-Jun-2020,57.12,57.36,57.12,57.16,0
MPFI,05-Jun-2020,57.82,57.82,57.43,57.44,0
MPOF,05-Jun-2020,23.59,23.69,23.55,23.58,0
MPOH,05-Jun-2020,24.24,24.32,24.15,24.19,0
MPTH,05-Jun-2020,23.44,23.53,23.32,23.36,0
MPTW,05-Jun-2020,61.19,61.26,61.07,61.07,0
MTFD,05-Jun-2020,71.28,71.85,69.3,70.03,0
MTFI,05-Jun-2020,88.18,89.87,88.18,89.52,0
MTOF,05-Jun-2020,43.99,43.99,40.44,40.44,0
MTOH,05-Jun-2020,56.82,59.43,56.06,56.61,0
MTTH,05-Jun-2020,37.88,38.44,36.94,37.13,0
MTTW,05-Jun-2020,77.59,79.34,76.95,78.3,0
MUFD,05-Jun-2020,67.14,67.66,66.99,67.15,0
MUFI,05-Jun-2020,88.57,89.35,88.57,88.92,0
MUOF,05-Jun-2020,40.2,40.4,39.92,40.03,0
MUOH,05-Jun-2020,51.02,51.06,50.37,50.55,0
MUTH,05-Jun-2020,36.32,36.34,35.82,35.97,0
MUTW,05-Jun-2020,77.75,78.7,77.75,78.04,0
MVFD,05-Jun-2020,52.15,54.27,52.15,54.08,0
MVFI,05-Jun-2020,85.83,86.2,85.79,86.05,0
MVOF,05-Jun-2020,37.78,37.78,36.51,36.61,0
MVOH,05-Jun-2020,43.32,43.33,42.69,42.75,0
MVTH,05-Jun-2020,35.72,35.72,34.7,34.75,0
MVTW,05-Jun-2020,71.45,72.3,71.45,72.11,0
MWFD,05-Jun-2020,54.39,55,54.39,54.63,0
MWFI,05-Jun-2020,61.5,61.68,60.64,61.05,0
MWOF,05-Jun-2020,26.56,26.56,25.89,25.89,0
MWOH,05-Jun-2020,28.66,28.66,27.78,27.78,0
MWTH,05-Jun-2020,27.19,27.19,26.46,26.46,0
MWTW,05-Jun-2020,66.73,67.82,66.73,67.29,0
MYDA,05-Jun-2020,5,5,5,5,18600
MYDB,05-Jun-2020,1,1,1,1,2800
MYDC,05-Jun-2020,91,91,91,91,193700
MYDE,05-Jun-2020,25,25,25,25,195000
MYDF,05-Jun-2020,2,2,2,2,6000
MYDG,05-Jun-2020,52,52,52,52,98200
MYDH,05-Jun-2020,164,164,164,164,365900
MYDI,05-Jun-2020,8,8,8,8,7200
MYDJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
MYDK,05-Jun-2020,9,9,9,9,7100
MYDL,05-Jun-2020,38,38,38,38,306800
MYDM,05-Jun-2020,1,1,1,1,3300
MYDN,05-Jun-2020,67,67,67,67,190700
MYDO,05-Jun-2020,7,7,7,7,10000
MYDP,05-Jun-2020,31,31,31,31,49800
MYDQ,05-Jun-2020,130,130,130,130,260800
MYDR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
MYDS,05-Jun-2020,8,8,8,8,6100
MYDT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
MYDU,05-Jun-2020,15,15,15,15,257300
MYDV,05-Jun-2020,187,187,187,187,415400
MYDW,05-Jun-2020,1,1,1,1,2600
MYDX,05-Jun-2020,202,202,202,202,470100
MYDY,05-Jun-2020,1,1,1,1,6300
MYDZ,05-Jun-2020,142,142,142,142,283500
MYHA,05-Jun-2020,5,5,5,5,18600
MYHB,05-Jun-2020,1,1,1,1,2800
MYHC,05-Jun-2020,92,92,92,92,193700
MYHE,05-Jun-2020,84,84,84,84,195000
MYHF,05-Jun-2020,2,2,2,2,6000
MYHG,05-Jun-2020,52,52,52,52,98200
MYHH,05-Jun-2020,165,165,165,165,365900
MYHI,05-Jun-2020,8,8,8,8,7200
MYHJ,05-Jun-2020,0.01,0.01,0.01,0.01,2800
MYHK,05-Jun-2020,9,9,9,9,7100
MYHL,05-Jun-2020,40,40,40,40,306800
MYHM,05-Jun-2020,1,1,1,1,3300
MYHN,05-Jun-2020,67,67,67,67,190700
MYHO,05-Jun-2020,7,7,7,7,10000
MYHP,05-Jun-2020,31,31,31,31,49800
MYHQ,05-Jun-2020,133,133,133,133,260800
MYHR,05-Jun-2020,0.01,0.01,0.01,0.01,3100
MYHS,05-Jun-2020,8,8,8,8,6100
MYHT,05-Jun-2020,0.01,0.01,0.01,0.01,2600
MYHU,05-Jun-2020,17,17,17,17,257300
MYHV,05-Jun-2020,188,188,188,188,415400
MYHW,05-Jun-2020,1,1,1,1,2600
MYHX,05-Jun-2020,205,205,205,205,470100
MYHY,05-Jun-2020,1,1,1,1,6300
MYHZ,05-Jun-2020,143,143,143,143,283500
